StudentID,School,AssessmentDate,AgeAtTest,AgeOfEntry,Parents,StudentRating,Ethnicity,TaskPercent,Answer1,Answer2,Answer3,Answer4,Answer5,Answer6,Answer7,Answer8,Answer9,Answer10,Answer11,Answer12,Answer13,Answer14,Answer15,Answ RW1,Answ RW2,Answ RW3,Answ RW4,Answ RW5,Answ RW6,Answ RW7,Answ RW8,Answ RW9,Answ RW10,Answ RW11,Answ RW12,Answ RW13,Answ RW14,Answ RW15,ANG3,ANT4,RITLS,ROPL,ROPLA,ROPLAB,ROPLB,STXD4,STXS,SVOC,SYN4,VOCDA2,VST2
6011,RISD,27/04/2015,9,9,HP,1,Caucasian,0.733333333,B,A,D,A,D,C,C,C,A,A,B,C,C,D,D,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0.416666667,0.428571429,0,0.533333333,,,,0.333333333,0.65,0.962962963,0.214285714,0.36,0.266666667
6014,RISD,27/04/2015,11,7,HP,4,Caucasian,0.333333333,C,D,C,D,A,A,B,C,B,D,B,C,D,D,A,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0.166666667,0.071428571,0,0.355555556,,,,0.259259259,0.5,0.740740741,0.142857143,0.4,0.266666667
6016,RISD,27/04/2015,12,12,HP,1,Caucasian,0.8,B,A,A,A,C,C,C,A,A,B,B,C,B,D,D,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0.666666667,0.5,0,0.444444444,,,,0.37037037,0.8,0.814814815,0.5,0.44,0.466666667
6017,RISD,27/04/2015,11,11,HP,2,Hispanic,0.266666667,D,D,A,A,D,A,A,A,A,B,A,D,D,C,A,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0.625,0.5,0,0.555555556,,,,0.259259259,0.5,0.925925926,0.285714286,0.4,0.4
6019,RISD,27/04/2015,10,9,HP,1,Caucasian,0.8,B,A,B,A,B,A,A,C,A,B,B,C,B,D,D,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0.625,0.071428571,0,0.733333333,,,,0.444444444,0.65,0.962962963,0.5,0.48,0.333333333
6021,RISD,27/04/2015,12,12,HP,3,Caucasian,0.2,C,C,B,B,A,A,C,B,D,D,C,B,A,D,B,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.375,0.285714286,0,0.555555556,,,,0.259259259,0.4,0.888888889,0.285714286,0.24,0.333333333
6027,RISD,27/04/2015,11,11,HP,3,Caucasian,0.466666667,D,D,B,A,A,C,A,D,A,B,B,C,D,D,D,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0.458333333,0.428571429,0,0.488888889,,,,0.592592593,0.5,0.925925926,0.428571429,0.32,0.4
6030,RISD,27/04/2015,8,8,HP,4,African American,0.333333333,B,A,C,D,C,A,B,B,B,C,B,A,A,C,,1,1,0,0,1,1,0,0,0,0,1,0,0,0,,0.375,0.214285714,0,0.577777778,,,,0.296296296,0.4,0.740740741,0,0.16,0.066666667
6032,RISD,27/04/2015,12,9,HP,2,Hispanic,0.4,C,A,B,B,C,A,A,C,A,A,A,B,B,A,C,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0.416666667,0.714285714,0,0.688888889,,,,0.407407407,0.8,1,0.285714286,0.52,0.6
6034,RISD,27/04/2015,9,9,HP,3,African American,0.466666667,A,A,D,A,A,C,A,C,A,A,B,C,D,C,A,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0.458333333,0.142857143,0,0.4,,,,0.259259259,0.4,0.888888889,0.071428571,0.12,0.4
6038,RISD,27/04/2015,9,9,HP,2,African American,0.333333333,D,B,D,B,C,B,B,D,A,A,A,B,B,D,A,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0.416666667,0.071428571,0,0.355555556,,,,0.259259259,0.3,0.703703704,0.285714286,0.24,0.2
6041,RISD,27/04/2015,11,7,HP,4,Caucasian,0.066666667,C,D,A,A,D,B,B,B,D,A,A,D,D,A,B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.214285714,0,0.622222222,,,,0.148148148,0.45,0.962962963,0.214285714,0.2,0.266666667
6060,RISD,27/04/2015,11,11,HP,2,Hispanic,0.533333333,B,C,A,A,A,A,A,C,A,A,B,C,B,A,A,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0.458333333,0.642857143,0,0.511111111,,,,0.259259259,0.85,1,0.071428571,0.32,0.533333333
6061,RISD,27/04/2015,11,6,HP,3,African American,0.2,B,C,A,B,A,D,C,D,D,D,B,B,C,B,C,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.25,0.357142857,0,0.422222222,,,,0.259259259,0.45,0.925925926,0.285714286,0.16,0.133333333
6088,RISD,27/04/2015,9,4,HP,2,Hispanic,0.133333333,Z,A,C,C,B,C,A,D,C,A,Z,C,A,Z,Z,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.291666667,0.071428571,0,0.244444444,,,,0.037037037,0.2,0.296296296,0.357142857,0.2,0.133333333
6089,RISD,27/04/2015,11,4,HP,2,Hispanic,0.266666667,C,C,A,A,C,C,D,A,C,D,D,D,C,D,D,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0.375,0.214285714,0,0.488888889,,,,0.259259259,0.4,0.703703704,0.285714286,0.28,0.333333333
6082,RISD,27/04/2015,9,4,HP,2,Hispanic,0.133333333,A,D,C,B,C,C,A,C,B,D,C,B,D,A,C,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.208333333,0.428571429,,0.333333333,,,,0.111111111,0.45,0.407407407,0.357142857,0.32,0.4
6094,RISD,27/04/2015,12,4,HP,4,African American,0.2,D,B,D,B,A,C,B,B,B,D,D,C,C,D,C,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,,0.142857143,0,0.577777778,,,,0.222222222,0.65,1,0.357142857,0.28,0.266666667
6020,RISD,27/04/2015,7,7,HP,1,Caucasian,0.533333333,D,B,D,C,B,D,B,C,A,A,B,C,B,D,D,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,,0.142857143,0,0.444444444,,,,,0.65,0.925925926,0.142857143,,
6045,RISD,27/04/2015,7,7,HP,4,African American,0.133333333,C,C,B,C,A,C,D,C,B,D,D,A,A,A,D,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,0.285714286,0,0.577777778,,,,,0.45,0.814814815,0,,
1600,TLC,05/12/2016,15,,DP,2,White - not Hispanic or Latino,0.533333333,D,A,D,B,B,A,A,C,A,B,B,C,D,A,C,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0.333333333,0.857142857,0.95,,0.52173913,0.644444444,0.772727273,0.62962963,0.65,,0.857142857,0.72,0.666666667
1601,TLC,05/12/2016,14,,HP,1,White - not Hispanic or Latino,0.866666667,B,A,D,A,C,A,D,C,A,D,B,C,B,D,D,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0.916666667,0.928571429,0.96,,0.739130435,0.733333333,0.727272727,0.666666667,0.8,,0.785714286,0.84,0.733333333
1602,TLC,05/12/2016,13,,DP,1,White - not Hispanic or Latino,0.933333333,B,A,B,A,C,A,C,C,A,B,B,C,B,D,D,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1,0.97,,0.782608696,0.844444444,0.909090909,0.814814815,0.9,,0.928571429,0.96,0.933333333
1606,TLC,05/12/2016,19,,HP,3,Hispanic or Latino,0.8,B,A,B,A,D,C,C,C,A,B,B,C,B,D,D,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0.958333333,0.928571429,0.9,,0.869565217,0.822222222,0.772727273,0.777777778,0.75,,0.642857143,0.84,0.866666667
1610,TLC,05/12/2016,15,,HP,4,White - not Hispanic or Latino,0.266666667,A,A,A,A,A,A,A,C,C,A,A,A,A,A,A,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0.291666667,0.142857143,0.5,,0.260869565,0.266666667,0.272727273,0.222222222,0.15,,0.357142857,0.32,0.133333333
1611,TLC,05/12/2016,15,,HP,3,White - not Hispanic or Latino,0.933333333,B,A,D,A,C,A,C,C,A,D,B,C,B,D,D,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.916666667,0.857142857,0.99,,0.782608696,0.755555556,0.727272727,0.592592593,0.75,,0.928571429,0.92,0.733333333
1612,TLC,05/12/2016,18,,HP,2,Hispanic or Latino,0.866666667,B,A,D,A,C,A,D,C,A,A,B,C,B,D,D,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0.833333333,1,0.97,,0.695652174,0.755555556,0.818181818,0.740740741,0.85,,0.928571429,0.96,0.933333333
1613,TLC,05/12/2016,16,,HP,2,White - not Hispanic or Latino,1,B,A,D,A,C,A,C,C,A,B,B,C,B,D,D,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1,0.97,,0.739130435,0.8,0.863636364,0.851851852,0.85,,0.857142857,0.96,0.866666667
1614,TLC,05/12/2016,15,,HP,3,Asian,0.8,B,A,D,A,D,C,D,C,A,B,B,C,B,D,D,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0.916666667,0.928571429,0.92,,0.826086957,0.844444444,0.863636364,0.851851852,0.9,,0.857142857,0.8,0.866666667
1627,TLC,05/12/2016,13,,DP,2,White - not Hispanic or Latino,0.733333333,B,A,B,A,C,C,D,C,A,A,B,C,B,D,D,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0.916666667,1,0.88,,0.739130435,0.733333333,0.727272727,0.814814815,0.6,,0.928571429,0.96,0.866666667
1633,TLC,05/12/2016,19,,HP,3,Hispanic or Latino,0.8,B,A,D,A,A,A,D,C,A,B,B,A,B,D,D,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.333333333,0.714285714,0.96,,0.47826087,0.6,0.727272727,0.481481481,0.85,,0.785714286,0.6,0.533333333
1634,TLC,05/12/2016,18,,HP,3,White - not Hispanic or Latino,0.866666667,B,A,D,A,C,C,A,C,A,B,B,C,B,D,D,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.916666667,1,0.95,,0.869565217,0.822222222,0.772727273,0.777777778,1,,1,0.88,0.933333333
1635,TLC,05/12/2016,17,,HP,,White - not Hispanic or Latino,0.866666667,B,A,D,A,C,C,D,C,A,B,B,C,B,D,D,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.833333333,1,0.95,,0.782608696,0.8,0.818181818,0.925925926,0.95,,0.857142857,0.88,0.8
1636,TLC,05/12/2016,13,,DP,1,Hispanic or Latino,0.666666667,B,C,D,A,B,A,A,C,A,D,B,A,B,D,D,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0.94,,0.52173913,0.711111111,0.909090909,0.851851852,0.85,,0.857142857,0.92,0.8
1640,TLC,05/12/2016,16,,HP,,White - not Hispanic or Latino,0.8,B,C,D,A,D,C,C,C,A,B,B,C,B,D,D,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0.541666667,1,0.89,,0.652173913,0.622222222,0.590909091,0.518518519,0.75,,0.714285714,0.68,0.8
1650,TLC,05/12/2016,14,,HP,3,White - not Hispanic or Latino,0.666666667,B,C,A,A,B,A,A,C,A,B,B,C,B,C,D,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0.666666667,0.857142857,0.84,,0.652173913,0.577777778,0.5,0.37037037,0.8,,0.928571429,0.44,0.666666667
1653,TLC,05/12/2016,14,,HP,3,White - not Hispanic or Latino,0.866666667,B,A,D,A,C,A,C,C,A,A,B,C,B,D,C,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0.791666667,0.928571429,0.44,,0.782608696,0.733333333,0.681818182,0.777777778,0.75,,0.642857143,0.76,0.666666667
1658,TLC,05/12/2016,13,,HP,3,White - not Hispanic or Latino,0.733333333,C,A,D,A,A,A,D,C,A,B,B,C,B,C,D,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0.666666667,,0.9,,0.739130435,0.777777778,0.818181818,0.851851852,0.9,,0.785714286,,0.666666667
1661,TLC,05/12/2016,13,,DP,2,Black or African American,0.8,B,A,D,A,C,C,D,C,A,A,B,C,B,D,D,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0.75,1,0.91,,0.913043478,0.911111111,0.909090909,0.925925926,0.95,,1,0.88,0.933333333
1669,TLC,05/12/2016,17,,HP,4,White - not Hispanic or Latino,0.333333333,C,A,A,A,B,A,A,A,A,C,A,B,C,D,C,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0.458333333,0.214285714,0.35,,0.347826087,0.266666667,0.181818182,0.185185185,0.2,,0.428571429,0.4,0.466666667
1679,TLC,05/12/2016,14,,HP,3,White - not Hispanic or Latino,0.333333333,C,C,D,A,B,B,B,B,B,B,D,C,A,D,A,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0.5,0.285714286,0.72,,0.565217391,0.6,0.636363636,0.222222222,0.65,,0.142857143,0.24,0.2
1697,TLC,05/12/2016,13,,HP,3,White - not Hispanic or Latino,0.266666667,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0.291666667,0.142857143,0.78,,0.347826087,0.288888889,0.227272727,0.296296296,0.7,,0.571428571,0.48,0.2
1716,TLC,05/12/2016,21,,HP,3,Black or African American,0.4,C,B,D,A,D,C,B,A,D,C,A,C,B,D,D,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0.208333333,0.285714286,0.39,,0.304347826,0.377777778,0.454545455,0.148148148,0.45,,0.071428571,0.28,0.2
1717,TLC,05/12/2016,17,,HP,4,Black or African American,0.4,C,A,B,A,A,C,A,C,C,A,B,C,D,C,D,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0.333333333,0.785714286,0.76,,0.782608696,0.8,0.818181818,0.481481481,0.7,,0.428571429,0.28,0.733333333
1755,TLC,05/12/2016,20,,HP,,Black or African American,0.266666667,D,C,B,C,D,C,D,C,B,C,B,B,B,A,D,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0.416666667,0.642857143,0.28,,0.434782609,0.4,0.363636364,0.296296296,0.25,,0.214285714,0.16,0.333333333
1773,TLC,05/12/2016,15,,HP,4,Other...please specify,0.133333333,C,B,B,D,A,B,A,D,C,B,A,B,C,D,A,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.25,0.285714286,0.62,,0.47826087,0.488888889,0.5,0.222222222,0.3,,0.428571429,0.36,0.333333333
1782,TLC,05/12/2016,13,,DP,1,White - not Hispanic or Latino,0.866666667,B,A,D,A,C,C,D,C,A,B,B,C,B,D,D,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.916666667,1,0.99,,0.869565217,0.822222222,0.772727273,0.851851852,0.9,,1,0.88,1
1790,TLC,05/12/2016,16,,HP,3,Hispanic or Latino,0.2,D,C,C,B,A,D,C,C,B,D,C,D,C,B,D,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.208333333,0.357142857,0.61,,,0.222222222,0.454545455,0.222222222,0.7,,0.214285714,0.24,0.466666667
1799,TLC,05/12/2016,18,,HP,3,Hispanic or Latino,0.4,C,D,B,B,D,C,D,C,A,A,B,C,A,D,D,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0.75,0.857142857,0.87,,0.565217391,0.6,0.636363636,0.851851852,0.85,,0.928571429,0.76,1
1806,TLC,05/12/2016,15,,HP,3,Asian,0.6,B,A,D,A,A,A,B,C,B,B,D,C,D,D,B,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0.666666667,0.571428571,0.73,,0.739130435,0.755555556,0.772727273,0.481481481,0.55,,0.5,0.32,0.4
1814,TLC,05/12/2016,16,,HP,2,White - not Hispanic or Latino,0.333333333,D,C,A,B,A,C,B,C,B,B,B,C,B,C,,0,0,0,0,0,0,0,1,0,1,1,1,1,0,,0.625,0.5,0.84,,0.782608696,0.755555556,0.727272727,0.62962963,0.65,,0.571428571,0.52,0.666666667
1817,TLC,05/12/2016,14,,DP,,White - not Hispanic or Latino,0.333333333,D,D,D,A,B,A,A,A,A,A,C,C,C,C,C,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0.208333333,0.214285714,0.6,,0.347826087,0.4,0.454545455,0.259259259,0.15,,0.214285714,0.28,0.266666667
1821,TLC,05/12/2016,16,,DP,,,0.733333333,B,A,D,A,B,A,D,A,A,A,B,C,B,D,D,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0.708333333,0.785714286,0.74,,0.695652174,0.755555556,0.818181818,0.592592593,0.9,,0.428571429,0.64,0.666666667
1824,TLC,05/12/2016,20,,HP,,White - not Hispanic or Latino,0.133333333,A,C,B,B,D,C,B,B,A,C,C,B,A,C,D,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.25,0.214285714,0.93,,0.652173913,0.422222222,0.181818182,0.333333333,0.4,,0.357142857,0.32,0.2
1832,TLC,05/12/2016,14,,DP,,Black or African American,0.666666667,B,A,D,A,B,C,D,C,D,B,B,C,B,D,C,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0.583333333,0.857142857,0.81,,0.782608696,0.777777778,0.772727273,0.777777778,0.95,,0.714285714,0.72,0.866666667
1833,TLC,05/12/2016,18,,HP,,Other...please specify,0.6,B,A,B,A,C,A,C,C,D,A,D,C,A,D,B,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0.291666667,0.285714286,0.65,,0.565217391,0.6,0.636363636,0.259259259,0.45,,0.428571429,0.56,0.466666667
1836,TLC,05/12/2016,20,,HP,,,0.133333333,D,C,A,B,A,C,D,A,C,B,D,C,D,C,C,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.375,0.5,0.51,,0.652173913,0.622222222,0.590909091,0.259259259,0.45,,0.428571429,0.52,0.733333333
1891,TLC,05/12/2016,13,,HP,,,0.133333333,D,C,B,D,A,A,D,B,C,A,C,B,D,A,D,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.541666667,0.285714286,0.86,,0.47826087,0.577777778,0.681818182,0.555555556,0.75,,0.071428571,0.28,0.266666667
1849,TLC,05/12/2016,14,,DP,,White - not Hispanic or Latino,0.533333333,B,C,C,A,C,C,A,C,D,C,B,C,B,D,C,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0.541666667,0.428571429,0.83,,0.391304348,0.444444444,0.5,0.222222222,0.75,,0.571428571,0.44,0.266666667
1875,TLC,05/12/2016,14,,DP,,,0.8,B,A,B,A,C,A,A,C,A,B,B,C,B,C,D,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0.916666667,0.928571429,0.94,,0.826086957,0.733333333,0.636363636,0.851851852,1,,0.928571429,0.84,0.933333333
1868,TLC,05/12/2016,15,,DP,,,0.8,B,A,B,A,D,C,C,C,A,B,B,C,B,D,D,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0.625,,0.85,,0.782608696,0.822222222,0.863636364,0.333333333,0.9,,0.714285714,0.6,0.6
787,TLC,05/12/2016,16,,DP,3,White - not Hispanic or Latino,0.666666667,B,A,D,A,C,C,D,C,A,D,D,C,D,D,D,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0.541666667,0.857142857,0.95,,0.695652174,0.666666667,0.636363636,0.555555556,0.75,,0.857142857,0.8,0.866666667
1877,TLC,05/12/2016,16,,DP,,,0.733333333,B,A,D,A,B,C,A,C,A,B,B,C,D,D,D,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0.708333333,0.785714286,0.8,,0.782608696,0.755555556,0.727272727,0.444444444,0.8,,0.642857143,0.76,0.733333333
1854,TLC,05/12/2016,17,,HP,,Hispanic or Latino,0.533333333,B,A,D,A,A,C,C,C,A,A,D,C,D,C,B,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0.583333333,0.714285714,0.69,,0.826086957,0.644444444,0.454545455,0.222222222,0.6,,0.714285714,0.52,0.6
1850,TLC,05/12/2016,17,,DP,,,0.066666667,D,A,C,D,D,C,D,D,B,A,D,D,D,B,B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541666667,0.357142857,0.64,,0.565217391,0.666666667,0.772727273,0.333333333,0.35,,0.285714286,0.32,0.333333333
1874,TLC,05/12/2016,17,,DP,,,0.933333333,B,A,D,A,C,C,C,C,A,B,B,C,B,D,D,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.791666667,0.928571429,0.83,,0.739130435,0.8,0.863636364,0.888888889,1,,0.928571429,0.92,0.933333333
1858,TLC,05/12/2016,18,,DP,,Hispanic or Latino,0.4,A,D,B,A,B,A,D,C,D,D,B,C,A,D,C,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0.416666667,0.357142857,0.96,,0.782608696,0.777777778,0.772727273,0.222222222,0.7,,0.357142857,0.52,0.466666667
1878,TLC,05/12/2016,18,,DP,,,0.8,B,A,D,A,C,A,D,A,A,D,B,C,B,D,D,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0.75,0.857142857,0.69,,0.47826087,0.511111111,0.545454545,0.518518519,0.7,,0.714285714,0.64,0.466666667
1837,TLC,05/12/2016,18,,HP,,,0.4,C,D,B,A,C,A,D,B,C,B,D,C,A,D,C,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0.291666667,0.357142857,0.33,,0.347826087,0.377777778,0.409090909,0.074074074,0.35,,0.142857143,0.12,0.333333333
1876,TLC,05/12/2016,19,,HP,,,0.666666667,B,A,D,A,C,C,D,B,D,A,B,C,B,D,D,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.583333333,,0.95,,0.565217391,0.6,0.636363636,0.62962963,0.6,,0.785714286,0.76,0.733333333
1888,TLC,05/12/2016,19,,HP,,,0.666666667,D,A,D,B,B,A,D,C,A,D,B,C,B,D,D,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0.708333333,0.642857143,0.78,,0.652173913,0.711111111,0.772727273,0.703703704,0.9,,0.857142857,0.64,0.933333333
1871,TLC,05/12/2016,19,,HP,,,0.333333333,D,A,A,A,A,C,C,A,A,D,B,D,D,B,A,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0.458333333,0.214285714,0.83,,0.434782609,0.377777778,0.318181818,0.407407407,0.45,,0.5,0.28,0.4
1863,TLC,05/12/2016,19,,DP,,,0.4,D,D,D,A,C,D,D,C,A,A,C,B,B,C,B,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0.333333333,0.142857143,0.53,,0.347826087,0.333333333,0.318181818,0.222222222,0.35,,0.357142857,0.24,0.4
1840,TLC,05/12/2016,20,,DP,,,0.4,C,D,A,A,C,C,C,C,B,B,C,B,A,D,C,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0.5,0.428571429,0.8,,0.739130435,0.777777778,0.818181818,0.407407407,0.75,,0.5,0.36,0.466666667
629,TLC,05/12/2016,20,,HP,3,White - not Hispanic or Latino,0.466666667,B,A,A,A,A,C,C,B,A,D,C,C,B,A,A,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0.833333333,0.857142857,0.91,,0.695652174,0.688888889,0.681818182,0.666666667,0.7,,0.928571429,0.6,0.733333333
1857,TLC,05/12/2016,21,,HP,,White - not Hispanic or Latino,0.533333333,B,A,B,A,B,C,A,D,C,B,B,C,D,D,D,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0.416666667,0.571428571,0.87,,0.608695652,0.444444444,0.272727273,0.407407407,0.75,,0.428571429,0.4,0.133333333
687,TLC,05/12/2016,17,,HP,2,White - not Hispanic or Latino,1,B,A,D,A,C,A,C,C,A,B,B,C,B,D,D,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333,1,0.98,,0.869565217,0.888888889,0.909090909,0.666666667,0.95,,0.928571429,0.92,1
690,TLC,05/12/2016,18,,HP,2,Hispanic or Latino,1,B,A,D,A,C,A,C,C,A,B,B,C,B,D,D,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1,0.94,,0.695652174,0.777777778,0.863636364,0.703703704,1,,1,0.92,1
691,TLC,05/12/2016,17,,HP,2,White - not Hispanic or Latino,1,B,A,D,A,C,A,C,C,A,B,B,C,B,D,D,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.916666667,1,0.95,,0.695652174,0.755555556,0.818181818,0.740740741,0.9,,0.928571429,0.88,0.933333333
709,TLC,05/12/2016,19,,HP,3,White - not Hispanic or Latino,1,B,A,D,A,C,A,C,C,A,B,B,C,B,D,D,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333,1,0.98,,0.739130435,0.8,0.863636364,0.814814815,0.9,,1,0.92,1
719,TLC,05/12/2016,18,,DP,3,White - not Hispanic or Latino,0.4,D,B,D,A,B,B,B,D,D,C,B,C,D,D,D,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0.75,0.857142857,0.83,,0.739130435,0.8,0.863636364,0.259259259,0.85,,0.785714286,0.64,0.6
731,TLC,05/12/2016,16,,HP,3,Hispanic or Latino,0.933333333,B,A,D,A,C,A,C,C,C,B,B,C,B,D,D,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.75,0.928571429,0.87,,0.869565217,0.777777778,0.681818182,0.777777778,0.5,,0.714285714,0.76,0.866666667
735,TLC,05/12/2016,18,,DP,4,White - not Hispanic or Latino,0.466666667,C,D,A,B,D,C,C,C,A,B,B,C,D,D,C,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0.583333333,0.642857143,0.86,,0.739130435,0.755555556,0.772727273,0.444444444,0.8,,0.642857143,0.24,0.333333333
736,TLC,05/12/2016,16,,DP,3,White - not Hispanic or Latino,0.933333333,B,A,D,A,C,A,D,C,A,B,B,C,B,D,D,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.875,1,0.93,,0.782608696,0.822222222,0.863636364,0.851851852,0.95,,0.928571429,0.84,0.933333333
739,TLC,05/12/2016,14,,HP,4,Other...please specify,0.066666667,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,B,C,C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.208333333,0.428571429,0.3,,0.695652174,0.555555556,0.409090909,0,0.6,,0.142857143,0.24,0.333333333
743,TLC,05/12/2016,15,,HP,,White - not Hispanic or Latino,0.933333333,B,A,D,A,C,A,C,C,A,A,B,C,B,D,D,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.875,1,0.97,,0.652173913,0.688888889,0.727272727,0.925925926,0.8,,0.928571429,0.96,0.933333333
753,TLC,05/12/2016,19,,HP,4,White - not Hispanic or Latino,0.333333333,B,A,B,C,B,C,D,C,A,A,C,B,C,D,A,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0.5,0.142857143,0.92,,0.52173913,0.488888889,0.454545455,0.37037037,0.55,,0.642857143,0.64,0.733333333
755,TLC,05/12/2016,19,,HP,4,White - not Hispanic or Latino,0.6,B,A,A,A,A,C,A,C,A,D,B,C,B,D,C,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0.666666667,0.571428571,0.99,,0.608695652,0.622222222,0.636363636,0.592592593,0.8,,0.642857143,0.32,0.333333333
761,TLC,05/12/2016,15,,DP,1,White - not Hispanic or Latino,1,B,A,D,A,C,A,C,C,A,B,B,C,B,D,D,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1,0.98,,0.913043478,0.888888889,0.863636364,0.962962963,0.95,,1,0.92,0.933333333
762,TLC,05/12/2016,17,,HP,4,White - not Hispanic or Latino,0.266666667,B,D,D,D,A,A,D,A,C,C,C,D,A,D,C,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.416666667,0.214285714,0.58,,0.304347826,0.377777778,0.454545455,0.222222222,0.35,,0.071428571,0.24,0.133333333
